k,delta,tilde_norm,x_norm,tx
1129,0.1,7829.625978207371,7880.587583420861,1
1130,0.1,7847.326105058024,7898.286948726296,1
1131,0.1,7865.046243731157,7916.006314628853,1
1132,0.1,7882.786353799145,7933.745681411035,1
1133,0.1,7900.546483405699,7951.505049240271,1
1134,0.1,7918.326595263338,7969.284417801763,1
1135,0.1,7936.1267182820875,7987.0837872535185,1
1136,0.1,7953.946851164943,8004.903157880496,1
1137,0.1,7971.786944225295,8022.742529453323,1
1138,0.1,7984.634486491705,8040.601902290072,1
1139,0.1,8007.527175627888,8058.481276273974,1
1140,0.1,8025.42727788605,8076.380651574926,1
1141,0.1,8043.347386232498,8094.300027734556,1
1142,0.1,8061.287493427772,8112.239404818741,1
1143,0.1,8079.247599250665,8130.198782291237,1
1144,0.1,8097.227703344069,8148.178160413486,1
1145,0.1,8115.227817127324,8166.177538127238,1
1146,0.1,8133.247895269948,8184.196914234387,1
1147,0.1,8151.287990644794,8202.236289920806,1
1148,0.1,8169.348074607895,8220.295664048694,1
1149,0.1,8187.428182421375,8238.37503722105,1
1150,0.1,8205.528247095006,8256.474409833178,1
1151,0.1,8223.64832008736,8274.593779521483,1
1152,0.1,8241.788391576467,8292.733145615752,1
1153,0.1,8259.948455114452,8310.892508840183,1
1154,0.1,8278.128517386163,8329.071868610394,1
1155,0.1,8296.32857263252,8347.271224665921,1
1156,0.1,8314.548637015863,8365.490575498452,1
1157,0.1,8332.788662100966,8383.72991961488,1
1158,0.1,8351.048696044068,8401.98925856475,1
1159,0.1,8369.328719333893,8420.268591980814,1
1160,0.1,8387.62874226138,8438.567918871095,1
1161,0.1,8405.948745447486,8456.887237151519,1
1162,0.1,8424.288739061049,8475.226544949768,1
1163,0.1,8442.648722666989,8493.585843006116,1
1164,0.1,8456.016165375571,8511.965131659474,1
1165,0.1,8479.428657326953,8530.364409455871,1
1166,0.1,8497.848605242832,8548.783675152841,1
1167,0.1,8516.288541418706,8567.22292705099,1
1168,0.1,8534.748473416306,8585.68216362297,1
1169,0.1,8553.228360615569,8604.16138016021,1
1170,0.1,8571.728226563378,8622.660576714188,1
1171,0.1,8590.248083727747,8641.179754841607,1
1172,0.1,8608.787923260219,8659.718914816203,1
1173,0.1,8627.347736335847,8678.278056531562,1
1174,0.1,8645.927532875268,8696.857177089809,1
1175,0.1,8664.52730158137,8715.456274179205,1
1176,0.1,8683.147059668274,8734.07534723787,1
1177,0.1,8701.786783592066,8752.714397921703,1
1178,0.1,8720.44646712698,8771.373419752632,1
1179,0.1,8734.11363355133,8790.052415216906,1
1180,0.1,8747.780805219181,8808.751383180004,1
1181,0.1,8776.545393548087,8827.470318823533,1
1182,0.1,8795.284971573377,8846.209225933948,1
1183,0.1,8814.044512219805,8864.968102298435,1
1184,0.1,8832.82403316851,8883.746944806964,1
1185,0.1,8851.623509878125,8902.545756262109,1
1186,0.1,8870.442961551476,8921.364534307342,1
1187,0.1,8889.28238653514,8940.203277428238,1
1188,0.1,8908.141758758535,8959.06198761917,1
1189,0.1,8922.00862506311,8977.940659534568,1
1190,0.1,8945.920405657283,8996.839286098124,1
1191,0.1,8964.839665535541,9015.757869902396,1
1192,0.1,8983.778889847401,9034.696412517758,1
1193,0.1,9002.738062312701,9053.654916110978,1
1194,0.1,9021.717209956318,9072.633377406057,1
1195,0.1,9040.71628645408,9091.63178943618,1
1196,0.1,9059.735331177933,9110.650152575348,1
1197,0.1,9078.77433136535,9129.688470199091,1
1198,0.1,9097.833262795846,9148.74673126408,1
1199,0.1,9116.912150059597,9167.824938336687,1
1200,0.1,9136.0109855232,9186.923091389957,1
1201,0.1,9155.129770628759,9206.041191834898,1
1202,0.1,9174.268494523463,9225.17923774272,1
1203,0.1,9193.427169087989,9244.337225841246,1
1204,0.1,9212.60578633743,9263.515152125387,1
1205,0.1,9231.80432571731,9282.713009941797,1
1206,0.1,9246.010364110423,9301.930805053584,1
1207,0.1,9270.26122744394,9321.168534466044,1
1208,0.1,9289.51958618391,9340.426196402934,1
1209,0.1,9308.79786534958,9359.703787746987,1
1210,0.1,9328.096102618938,9379.001310068477,1
1211,0.1,9347.414236107883,9398.318766419823,1
1212,0.1,9366.752322557299,9417.656155259147,1
1213,0.1,9386.110340063658,9437.013469976122,1
1214,0.1,9405.488286493968,9456.390713447377,1
1215,0.1,9424.886171093518,9475.787887588827,1
1216,0.1,9444.303964900317,9495.204984300173,1
1217,0.1,9463.741679156208,9514.641996465427,1
1218,0.1,9483.199324077397,9534.098928058911,1
1219,0.1,9502.676891155179,9553.575784520672,1
1220,0.1,9522.174383876389,9573.072566911242,1
1221,0.1,9541.691799402874,9592.589269151595,1
1222,0.1,9561.229133313167,9612.125888469882,1
1223,0.1,9580.786384627185,9631.682420856747,1
1224,0.1,9595.351144994509,9651.258868022114,1
1225,0.1,9619.96063668845,9670.855223217526,1
1226,0.1,9639.577626467115,9690.471480612052,1
1227,0.1,9659.214526960814,9710.10765247759,1
1228,0.1,9678.871327550643,9729.763738158597,1
1229,0.1,9698.54805065757,9749.439730916907,1
1230,0.1,9718.244688232835,9769.135634960216,1
1231,0.1,9737.96124146124,9788.851452536137,1
1232,0.1,9757.697716294155,9808.587183241883,1
1233,0.1,9777.454106490519,9828.342824192629,1
1234,0.1,9797.230373049308,9848.118359225313,1
1235,0.1,9812.01416649966,9867.913788420865,1
1236,0.1,9826.79796516923,9887.72910358628,1
1237,0.1,9856.678536742897,9907.5642864432,1
1238,0.1,9876.534368253615,9927.419358699482,1
1239,0.1,9896.410095264064,9947.29433841991,1
1240,0.1,9911.29335805656,9967.189221468092,1
1241,0.1,9926.176625902837,9987.103994893994,1
1242,0.1,9941.059898780197,10007.038642048525,1
1243,0.1,9976.11194644829,10026.993142181827,1
1244,0.1,9996.087100275607,10046.967528979014,1
1245,0.1,10011.069787027887,10066.961815711773,1
1246,0.1,10036.097103458207,10086.975990127132,1
1247,0.1,10051.11957844637,10107.010057362897,1
1248,0.1,10076.18667585718,10127.064011179615,1
1249,0.1,10096.261304353977,10147.137856773848,1
1250,0.1,10116.355814464992,10167.231595334548,1
1251,0.1,10136.47023331628,10187.34523208635,1
1252,0.1,10156.60456660478,10207.478769633115,1
1253,0.1,10176.758785434535,10227.632210209793,1
1254,0.1,10196.932920638943,10247.805558568234,1
1255,0.1,10217.126970550762,10267.99881606025,1
1256,0.1,10237.340920952285,10288.211979602114,1
1257,0.1,10257.574788299662,10308.445050231612,1
1258,0.1,10277.828560036347,10328.698032659913,1
1259,0.1,10298.102250376078,10348.97092427368,1
1260,0.1,10318.395858725366,10369.263726848276,1
1261,0.1,10338.709363241856,10389.576444337568,1
1262,0.1,10359.04279139822,10409.909070886335,1
1263,0.1,10379.396143534479,10430.261607118471,1
1264,0.1,10399.769372387624,10450.634046178811,1
1265,0.1,10420.162518935842,10471.02638807608,1
1266,0.1,10440.575580576337,10491.438638357029,1
1267,0.1,10461.008546688156,10511.8708010984,1
1268,0.1,10476.449081667419,10532.322874427828,1
1269,0.1,10501.934216161293,10552.794848772395,1
1270,0.1,10522.426908608051,10573.286728003508,1
1271,0.1,10542.93951789061,10593.798515305316,1
1272,0.1,10563.472034402535,10614.330219507756,1
1273,0.1,10584.024468942991,10634.881844474497,1
1274,0.1,10599.58448350586,10655.453383202346,1
1275,0.1,10625.189076778815,10676.044823495802,1
1276,0.1,10645.801249448205,10696.65617369381,1
1277,0.1,10666.43333748223,10717.287449499356,1
1278,0.1,10687.08536302589,10737.93865155479,1
1279,0.1,10707.757316784453,10758.609781520649,1
1280,0.1,10728.44919631041,10779.300846763805,1
1281,0.1,10749.161027223698,10800.01184620249,1
1282,0.1,10769.892762132187,10820.742767633583,1
1283,0.1,10790.64442555615,10841.493613703882,1
1284,0.1,10811.416031632503,10862.264393782785,1
1285,0.1,10832.207567482841,10883.055112729804,1
1286,0.1,10853.019043232876,10903.865765363764,1
1287,0.1,10873.850454651598,10924.696352200017,1
1288,0.1,10894.701792609769,10945.546870964676,1
1289,0.1,10915.57307289772,10966.417325645367,1
1290,0.1,10936.464296751097,10987.30772772254,1
1291,0.1,10957.37546512099,11008.218077956231,1
1292,0.1,10978.30658238957,11029.148372300582,1
1293,0.1,10999.25763876091,11050.098611655392,1
1294,0.1,11020.228652849222,11071.06880011893,1
1295,0.1,11041.21960528365,11092.058935715306,1
1296,0.1,11062.230507997308,11113.069019912811,1
1297,0.1,11083.261380173846,11134.099059268478,1
1298,0.1,11104.312185935147,11155.149054057109,1
1299,0.1,11125.382946727283,11176.219001992524,1
1300,0.1,11146.47367038622,11197.308910300733,1
1301,0.1,11167.584373149211,11218.418782690007,1
1302,0.1,11188.715011459008,11239.548620807856,1
1303,0.1,11209.865629464764,11260.698423549442,1
1304,0.1,11226.023871575619,11281.868189829665,1
1305,0.1,11252.226756569122,11303.057916702688,1
1306,0.1,11273.437256600411,11324.267616279145,1
1307,0.1,11294.667743618647,11345.49728887541,1
1308,0.1,11315.918190828437,11366.746933688211,1
1309,0.1,11337.188617111624,11388.016553456831,1
1310,0.1,11358.479021082785,11409.306148862801,1
1311,0.1,11379.78939497777,11430.615722090104,1
1312,0.1,11401.119758123776,11451.945275639284,1
1313,0.1,11422.470085299597,11473.294808701612,1
1314,0.1,11443.840399750563,11494.664323940735,1
1315,0.1,11465.230697331608,11516.053826126501,1
1316,0.1,11486.640982671131,11537.463316794869,1
1317,0.1,11508.071256487654,11558.892795885278,1
1318,0.1,11529.521515715705,11580.34226594417,1
1319,0.1,11550.991766384233,11601.811728330895,1
1320,0.1,11572.482007063672,11623.301181474813,1
1321,0.1,11593.99223869848,11644.810626031327,1
1322,0.1,11615.522454125681,11666.340061243714,1
1323,0.1,11637.072662775781,11687.889488698815,1
1324,0.1,11658.642863093883,11709.45890971118,1
1325,0.1,11680.233054402692,11731.04832550549,1
1326,0.1,11701.843239385149,11752.657737499054,1
1327,0.1,11723.473422241701,11774.287147056253,1
1328,0.1,11745.123618979502,11795.936555923257,1
1329,0.1,11766.793771407647,11817.60596152313,1
1330,0.1,11788.48394186587,11839.29536515525,1
1331,0.1,11810.194106772904,11861.004769515832,1
1332,0.1,11831.92427341581,11882.734175130827,1
1333,0.1,11853.674437893498,11904.483581647679,1
1334,0.1,11875.444597547083,11926.25298876472,1
1335,0.1,11897.234759127954,11948.042396964334,1
1336,0.1,11919.044927494,11969.851806802768,1
1337,0.1,11940.87507737525,11991.681218006363,1
1338,0.1,11962.725233280575,12013.530630466777,1
1339,0.1,11984.595392545058,12035.400044506063,1
1340,0.1,12006.485542332779,12057.289459466914,1
1341,0.1,12028.395694520334,12079.198874586635,1
1342,0.1,12050.325864472652,12101.128290331788,1
1343,0.1,12067.26369635113,12123.077703813522,1
1344,0.1,12094.246123998633,12145.047112653541,1
1345,0.1,12116.23625485257,12167.036518441537,1
1346,0.1,12138.246382850919,12189.04592191464,1
1347,0.1,12160.276503522797,12211.075324071646,1
1348,0.1,12182.326618328816,12233.124723363142,1
1349,0.1,12204.396728274804,12255.194117658062,1
1350,0.1,12226.486828908262,12277.283507780467,1
1351,0.1,12248.596919473206,12299.392889894465,1
1352,0.1,12270.727002554519,12321.522264039964,1
1353,0.1,12292.877065970213,12343.671625497585,1
1354,0.1,12315.047120779078,12365.840977345613,1
1355,0.1,12337.237156320785,12388.030319823498,1
1356,0.1,12359.44718121372,12410.239648489744,1
1357,0.1,12381.677188901444,12432.468961721079,1
1358,0.1,12403.927171217132,12454.71825936613,1
1359,0.1,12426.19715162823,12476.987539638687,1
1360,0.1,12448.487085240624,12499.276799936528,1
1361,0.1,12470.796997489277,12521.586033388146,1
1362,0.1,12493.126885718231,12543.915240293236,1
1363,0.1,12515.476750224221,12566.264418638635,1
1364,0.1,12532.834302461344,12588.633574661813,1
1365,0.1,12560.236369228156,12611.022707255072,1
1366,0.1,12582.646139175195,12633.431808482268,1
1367,0.1,12605.075872729809,12655.86087549782,1
1368,0.1,12627.525561396837,12678.30990183167,1
1369,0.1,12649.995211496438,12700.778884390063,1
1370,0.1,12672.484811786828,12723.267826653986,1
1371,0.1,12694.994371394183,12745.776730003818,1
1372,0.1,12717.523880398727,12768.305594107158,1
1373,0.1,12740.073344817292,12790.854407618985,1
1374,0.1,12762.642756289531,12813.423165145068,1
1375,0.1,12785.232103883056,12836.011870626528,1
1376,0.1,12807.841399946108,12858.620521193523,1
1377,0.1,12830.470640264622,12881.249114367745,1
1378,0.1,12853.11980943287,12903.897654170889,1
1379,0.1,12875.788922843594,12926.566129582818,1
1380,0.1,12893.465736118285,12949.254534275615,1
1381,0.1,12921.186914205022,12971.962854117824,1
1382,0.1,12943.915778259694,12994.691086786393,1
1383,0.1,12966.664558344517,13017.439239270594,1
1384,0.1,12989.433253971058,13040.207307900231,1
1385,0.1,13007.209649566892,13062.99527945158,1
1386,0.1,13035.030324984074,13085.803129455162,1
1387,0.1,13057.858692249445,13108.630882947848,1
1388,0.1,13080.706972356104,13131.478545842043,1
1389,0.1,13103.575159031898,13154.346112844443,1
1390,0.1,13126.463222548191,13177.233565806519,1
1391,0.1,13149.371178737523,13200.14091309006,1
1392,0.1,13167.286841516767,13223.068151318852,1
1393,0.1,13195.246737249627,13246.015254212982,1
1394,0.1,13218.214329788982,13268.982231470893,1
1395,0.1,13241.201767504079,13291.969072501564,1
1396,0.1,13264.209078498845,13314.975774542016,1
1397,0.1,13282.224079786633,13338.002332443924,1
1398,0.1,13310.2832090031,13361.04871342256,1
1399,0.1,13333.350029915327,13384.114938497161,1
1400,0.1,13351.424549712063,13407.201023578265,1
1401,0.1,13369.49907401061,13430.30694212127,1
1402,0.1,13387.573602792738,13453.432643776017,1
1403,0.1,13405.648136040305,13476.57805304362,1
1404,0.1,13423.722673735276,13499.74304948735,1
1405,0.1,13472.16610684129,13522.927424097259,1
1406,0.1,13495.370701523287,13546.131450479586,1
1407,0.1,13513.58300302774,13569.35532686256,1
1408,0.1,13531.795308991914,13592.599041285825,1
1409,0.1,13550.007619397831,13615.862545753063,1
1410,0.1,13568.219934227598,13639.145767626971,1
1411,0.1,13586.43225346343,13662.4485892769,1
1412,0.1,13604.644577087629,13685.770801460549,1
1413,0.1,13658.355318137328,13709.111977044688,1
1414,0.1,13681.716559508164,13732.472651864307,1
1415,0.1,13705.097634344593,13755.853163373697,1
1416,0.1,13723.486415377061,13779.253505923929,1
1417,0.1,13741.875200909484,13802.673647413272,1
1418,0.1,13775.359676733942,13826.113525600493,1
1419,0.1,13793.807782705971,13849.573201557147,1
1420,0.1,13812.255893092992,13873.05268826748,1
1421,0.1,13830.704007877332,13896.551929324194,1
1422,0.1,13869.319216820619,13920.070837603143,1
1423,0.1,13892.85846063444,13943.609541325697,1
1424,0.1,13911.40544209815,13967.168114539329,1
1425,0.1,13939.996539733896,13990.746531575076,1
1426,0.1,13963.59535601595,14014.344802168534,1
1427,0.1,13987.214031115702,14037.962941449185,1
1428,0.1,14010.852573824897,14061.600945469745,1
1429,0.1,14034.51097475859,14085.25881025548,1
1430,0.1,14058.189246429323,14108.936548233138,1
1431,0.1,14081.887395544876,14132.634165125002,1
1432,0.1,14105.605426925562,14156.351659817,1
1433,0.1,14129.343334575917,14180.089039127235,1
1434,0.1,14153.101129754306,14203.84630599666,1
1435,0.1,14176.878787569172,14227.623442796097,1
1436,0.1,14200.676332658195,14251.420461822792,1
1437,0.1,14219.481627143123,14275.23738061692,1
1438,0.1,14248.331095111174,14299.074186929096,1
1439,0.1,14272.188307747889,14322.930879583411,1
1440,0.1,14296.065414813254,14346.807469120107,1
1441,0.1,14319.962427983339,14370.703970577075,1
1442,0.1,14343.87933812326,14394.620369179933,1
1443,0.1,14367.816145124214,14418.55666668816,1
1444,0.1,14386.760716556077,14442.512876108187,1
1445,0.1,14415.74949044977,14466.488986763768,1
1446,0.1,14439.746020422914,14490.485022087545,1
1447,0.1,14463.762481911606,14514.50098437844,1
1448,0.1,14487.798883257577,14538.536872998608,1
1449,0.1,14506.843048699215,14562.592686237527,1
1450,0.1,14535.931402676777,14586.668409752943,1
1451,0.1,14560.027551129358,14610.764063446673,1
1452,0.1,14584.143631448109,14634.879649651319,1
1453,0.1,14608.279634607561,14659.015162094616,1
1454,0.1,14632.435572795304,14683.170616937403,1
1455,0.1,14651.599307578635,14707.346026097812,1
1456,0.1,14670.76304665167,14731.541384250459,1
1457,0.1,14689.926789997613,14755.756676556677,1
1458,0.1,14709.090537599774,14779.99187795092,1
1459,0.1,14753.514305903582,14804.24693968976,1
1460,0.1,14777.789769932937,14828.521925045086,1
1461,0.1,14802.085201213418,14852.81688463609,1
1462,0.1,14826.40060910655,14877.13182584268,1
1463,0.1,14845.723833506212,14901.46674671565,1
1464,0.1,14875.0913629256,14925.821641893437,1
1465,0.1,14899.466701888852,14950.196518648687,1
1466,0.1,14923.86202081216,14974.59137562536,1
1467,0.1,14943.265155316438,14999.006215476713,1
1468,0.1,14972.712614085642,15023.441039761126,1
1469,0.1,14997.167870667705,15047.895846730193,1
1470,0.1,15021.643122687567,15072.370641248419,1
1471,0.1,15046.138353200407,15096.865423066523,1
1472,0.1,15070.653580002769,15121.380197302828,1
1473,0.1,15095.188816373382,15145.914967811334,1
1474,0.1,15119.744015930843,15170.469736427956,1
1475,0.1,15144.319229990464,15195.044503465191,1
1476,0.1,15168.914441102734,15219.639269970381,1
1477,0.1,15193.529650817494,15244.254037072724,1
1478,0.1,15218.164870700144,15268.888804649481,1
1479,0.1,15242.820069495052,15293.54357225915,1
1480,0.1,15262.483115545512,15318.218338939247,1
1481,0.1,15282.146165820646,15342.913102537852,1
1482,0.1,15316.905673877047,15367.62785819749,1
1483,0.1,15341.640860935875,15392.362611001832,1
1484,0.1,15366.39606002827,15417.117361733393,1
1485,0.1,15391.171228648907,15441.892107980982,1
1486,0.1,15415.966402952878,15466.686850496384,1
1487,0.1,15440.781567109081,15491.501581879156,1
1488,0.1,15465.616715915043,15516.336298250551,1
1489,0.1,15490.47185102495,15541.191003104055,1
1490,0.1,15515.346970120474,15566.065691376036,1
1491,0.1,15535.229930726253,15590.96035455571,1
1492,0.1,15555.112895535087,15615.874976851674,1
1493,0.1,15590.092097571258,15640.809525033697,1
1494,0.1,15610.034898021546,15665.764014336432,1
1495,0.1,15629.977702678148,15690.738439116141,1
1496,0.1,15665.016615369503,15715.732749167906,1
1497,0.1,15685.01916482798,15740.746978063733,1
1498,0.1,15715.065867225801,15765.781131032956,1
1499,0.1,15740.120394721827,15790.83523011243,1
1500,0.1,15765.194861658427,15815.909270624012,1
1501,0.1,15785.277167798524,15841.00323502786,1
1502,0.1,15815.40355105238,15866.117087960267,1
1503,0.1,15840.537725176102,15891.250833194861,1
1504,0.1,15860.679730835604,15916.404490483843,1
1505,0.1,15880.821740623598,15941.57803066464,1
1506,0.1,15916.059570679823,15966.771365512699,1
1507,0.1,15941.273164712336,15991.98452109537,1
1508,0.1,15961.494571085994,16017.217541291604,1
1509,0.1,15991.759905491674,16042.470382933398,1
1510,0.1,16017.033039527307,16067.743067392063,1
1511,0.1,16037.313986028485,16093.035630259354,1
1512,0.1,16057.594936828551,16118.348035015493,1
1513,0.1,16092.971470422768,16143.680169898455,1
1514,0.1,16118.32384960934,16169.032103700067,1
1515,0.1,16143.696064036993,16194.403869658849,1
1516,0.1,16164.076086977537,16219.795452273129,1
1517,0.1,16194.499876654172,16245.206776287065,1
1518,0.1,16219.931433523168,16270.637873574347,1
1519,0.1,16245.382778616675,16296.088767423777,1
1520,0.1,16270.853928714798,16321.559460235529,1
1521,0.1,16296.34485306577,16347.04992447121,1
1522,0.1,16321.855534179658,16372.560140647836,1
1523,0.1,16347.385989464969,16398.09013603778,1
1524,0.1,16372.936240111552,16423.639911124967,1
1525,0.1,16398.506203243334,16449.209415105546,1
1526,0.1,16419.08395257793,16474.79864343452,1
1527,0.1,16449.705228515737,16500.40748856709,1
1528,0.1,16475.334247410796,16526.036040510415,1
1529,0.1,16495.971081684973,16551.684356585058,1
1530,0.1,16526.651482983772,16577.352317286986,1
1531,0.1,16552.339615103083,16603.03996796947,1
1532,0.1,16573.03554287528,16628.74732201113,1
1533,0.1,16593.731474682478,16654.474215982846,1
1534,0.1,16629.521360250343,16680.220222903386,1
1535,0.1,16655.28733112318,16705.98570082357,1
1536,0.1,16681.073004239526,16731.7708722942,1
1537,0.1,16706.87837061921,16757.575747356612,1
1538,0.1,16732.703462354122,16783.400338456147,1
1539,0.1,16758.54821517054,16809.24459377905,1
1540,0.1,16784.412677337856,16835.10855167583,1
1541,0.1,16810.296830223902,16860.992200886645,1
1542,0.1,16836.200701856014,16886.895555660773,1
1543,0.1,16862.124209392805,16912.81856204226,1
1544,0.1,16888.06740992085,16938.76124765123,1
1545,0.1,16914.03035400903,16964.7236849429,1
1546,0.1,16940.013057737597,16990.705874794676,1
1547,0.1,16966.015477128585,17016.70777816692,1
1548,0.1,16992.037654326305,17042.729441319734,1
1549,0.1,17018.079585876545,17068.770854309572,1
1550,0.1,17044.14124235281,17094.831990246126,1
1551,0.1,17070.22261421298,17120.91284337725,1
1552,0.1,17096.323746362108,17147.013450695445,1
1553,0.1,17122.44466782666,17173.133853930172,1
1554,0.1,17148.585378501306,17199.274037257524,1
1555,0.1,17174.7459073575,17225.43404416474,1
1556,0.1,17200.9262517398,17251.61386667088,1
1557,0.1,17227.126406899097,17277.81349627626,1
1558,0.1,17253.346395709526,17304.032960078388,1
1559,0.1,17279.58620583314,17330.272243388295,1
1560,0.1,17300.83386325748,17356.531353180955,1
1561,0.1,17332.12522670857,17382.81020739788,1
1562,0.1,17358.42442826282,17409.108879550146,1
1563,0.1,17379.73150804382,17435.427414387952,1
1564,0.1,17411.082308143767,17461.76570016205,1
1565,0.1,17437.44096531456,17488.12383051158,1
1566,0.1,17463.8195648337,17514.501885184633,1
1567,0.1,17485.206045619343,17540.89978898247,1
1568,0.1,17516.636100558786,17567.317370851033,1
1569,0.1,17543.07402028739,17593.754760304048,1
1570,0.1,17564.519838115142,17620.212104380287,1
1571,0.1,17596.00972705779,17646.68941464625,1
1572,0.1,17622.507521765132,17673.18668178686,1
1573,0.1,17649.025267775425,17699.70390268861,1
1574,0.1,17675.562991295457,17726.241102986605,1
1575,0.1,17702.12070267861,17752.79829027796,1
1576,0.1,17728.698403591417,17779.375470240644,1
1577,0.1,17755.296102580327,17805.97264890219,1
1578,0.1,17781.91380128424,17832.589826200765,1
1579,0.1,17808.551487549397,17859.22699600964,1
1580,0.1,17830.19711133937,17885.884161838683,1
1581,0.1,17861.88684744055,17912.56131790509,1
1582,0.1,17883.57245386446,17939.258470152396,1
1583,0.1,17905.25806418991,17965.97561905584,1
1584,0.1,17942.039639523482,17992.712574485045,1
1585,0.1,17968.796976933452,18019.46939842551,1
1586,0.1,17990.562235147332,18046.24618063948,1
1587,0.1,18012.327497351256,18073.04284880978,1
1588,0.1,18049.18566264463,18099.8564461837,1
1589,0.1,18076.01805773381,18126.688350191005,1
1590,0.1,18102.870383649704,18153.5401887785,1
1591,0.1,18129.742593181258,18180.411905890105,1
1592,0.1,18156.634665974063,18207.303491602965,1
1593,0.1,18183.546618827746,18234.21495905049,1
1594,0.1,18210.478446995457,18261.146303493784,1
1595,0.1,18237.430145886545,18288.097519910953,1
1596,0.1,18264.40167155184,18315.068562940272,1
1597,0.1,18291.3929869263,18342.059403823594,1
1598,0.1,18318.404064642535,18369.07000101825,1
1599,0.1,18345.43480793701,18396.100267974285,1
1600,0.1,18372.4852333762,18423.150219361134,1
1601,0.1,18399.55535979144,18450.219873669368,1
1602,0.1,18426.645176336715,18477.309217078924,1
1603,0.1,18453.754717468426,18504.41829503964,1
1604,0.1,18480.88368507318,18531.54679010702,1
1605,0.1,18508.032012391213,18558.694646537402,1
1606,0.1,18530.188085134105,18585.86185531489,1
1607,0.1,18562.38402927426,18613.0456204712,1
1608,0.1,18589.586010210827,18640.24714219676,1
1609,0.1,18616.807197178787,18667.46787189811,1
1610,0.1,18644.04754771702,18694.707766120515,1
1611,0.1,18671.307125132214,18721.966895934373,1
1612,0.1,18698.585956448645,18749.245281481682,1
1613,0.1,18725.88399680442,18776.542877863103,1
1614,0.1,18753.201200146774,18803.859636092555,1
1615,0.1,18780.537594138237,18831.195592603977,1
1616,0.1,18807.89322212184,18858.550790385194,1
1617,0.1,18835.267918626912,18885.92505143077,1
1618,0.1,18862.661780909246,18913.318484954143,1
1619,0.1,18890.074622115942,18940.73089624483,1
1620,0.1,18917.50664437076,18968.16250351711,1
1621,0.1,18944.95804670109,18995.613490486747,1
1622,0.1,18972.429007295912,19023.084040153295,1
1623,0.1,18999.919762936304,19050.574409592104,1
1624,0.1,19027.430247951415,19078.084492014015,1
1625,0.1,19054.96044423367,19105.614291617803,1
1626,0.1,19082.510135963737,19133.16358279919,1
1627,0.1,19110.079483624813,19160.732539386918,1
1628,0.1,19137.668248321876,19188.3209096577,1
1629,0.1,19165.276675538058,19215.928958048804,1
1630,0.1,19192.9050656849,19243.55696426268,1
1631,0.1,19220.55342519013,19271.204953278157,1
1632,0.1,19248.2217522253,19298.872903772775,1
1633,0.1,19275.910010923395,19326.56078758209,1
1634,0.1,19303.618187993492,19354.26858646921,1
1635,0.1,19331.346262541894,19381.99628767389,1
1636,0.1,19359.09429755011,19409.743948231124,1
1637,0.1,19386.861823439074,19437.511084468893,1
1638,0.1,19414.64791465254,19465.296750839774,1
1639,0.1,19442.453294240484,19493.1017570966,1
1640,0.1,19465.26666976759,19520.925829858388,1
1641,0.1,19498.09707723321,19548.743738492776,1
1642,0.1,19525.918696344328,19576.564877337027,1
1643,0.1,19553.750872720942,19604.396330746615,1
1644,0.1,19581.586645049218,19632.23124963334,1
1645,0.1,19609.42022958873,19660.063814775105,1
1646,0.1,19637.240560733677,19687.882758416534,1
1647,0.1,19665.042803236385,19715.68366438636,1
1648,0.1,19692.828243623422,19743.467797612204,1
1649,0.1,19720.595641001215,19771.233811538445,1
1650,0.1,19748.343439782107,19798.980214497096,1
1651,0.1,19776.071714124853,19826.707116055302,1
1652,0.1,19803.78030841577,19854.41432463484,1
1653,0.1,19831.46897630617,19882.10160513644,1
1654,0.1,19859.137666340946,19909.768924689546,1
1655,0.1,19886.786399853256,19937.41628468159,1
1656,0.1,19914.415247466943,19965.043763161008,1
1657,0.1,19942.024401566134,19992.65156496473,1
1658,0.1,19969.613937664137,20020.23974935298,1
1659,0.1,19997.183704294548,20047.808169117106,1
1660,0.1,20024.733557497337,20075.35667038794,1
1661,0.1,20047.27599144988,20102.88520355428,1
1662,0.1,20069.818428651994,20130.39376109649,1
1663,0.1,20107.263254499387,20157.882338571828,1
1664,0.1,20134.7332811836,20185.351040785754,1
1665,0.1,20162.183397529243,20212.79982664071,1
1666,0.1,20189.61354157117,20240.2286386224,1
1667,0.1,20217.023717088527,20267.637495052506,1
1668,0.1,20244.41393855919,20295.026404314543,1
1669,0.1,20271.784197554203,20322.395347086087,1
1670,0.1,20299.13452900698,20349.744372833564,1
1671,0.1,20326.464914306533,20377.073455923975,1
1672,0.1,20353.77531983553,20404.382561241713,1
1673,0.1,20381.06574319746,20431.671688627543,1
1674,0.1,20408.336184031206,20458.940837693357,1
1675,0.1,20435.586647883425,20486.190008080965,1
1676,0.1,20462.817127950697,20513.419208896416,1
1677,0.1,20490.027632695146,20540.628435513914,1
1678,0.1,20517.21816206647,20567.81768231761,1
1679,0.1,20544.388705268095,20594.9869570983,1
1680,0.1,20571.53927984711,20622.136263819433,1
1681,0.1,20598.669879963698,20649.265602025276,1
1682,0.1,20625.7805282608,20676.37499158368,1
1683,0.1,20652.87124273784,20703.46444285057,1
1684,0.1,20679.942012110514,20730.533971883593,1
1685,0.1,20702.005244335436,20757.58356895149,1
1686,0.1,20734.023735223993,20784.613207326223,1
1687,0.1,20756.04703542657,20811.622874667682,1
